544	380	380	38	346.2	38	10.7	1.0	1.0
265	3480	60	6	38.5	6	7.0	0.0172413793103	1.0
606	80	40	4	25.9	5	12.7	0.5	1.25
585	240	240	24	265.5	25	23.2	1.0	1.04166666667
221	3470	480	48	464.1	48	11.7	0.138328530259	1.0
534	230	230	23	205.8	24	7.4	1.0	1.04347826087
221	3470	230	23	202.6	23	20.7	0.0662824207493	1.0
542	250	250	25	230.9	26	10.8	1.0	1.04
535	710	710	71	684.8	72	13.8	1.0	1.01408450704
310	180	120	12	130.0	17	8.2	0.666666666667	1.41666666667
514	80	40	4	99.6	7	37.9	0.5	1.75
1142	80	20	2	23.3	4	12.2	0.25	2.0
509	150	150	15	163.4	15	57.5	1.0	1.0
371	630	110	11	144.6	11	29.4	0.174603174603	1.0
362	3480	380	38	368.7	38	12.0	0.109195402299	1.0
503	440	440	44	425.7	45	14.4	1.0	1.02272727273
364	1650	30	3	41.0	3	24.4	0.0181818181818	1.0
361	3480	350	35	336.1	35	19.3	0.100574712644	1.0
513	310	310	27	276.3	30	8.7	1.0	1.11111111111
566	100	100	10	71.9	10	13.1	1.0	1.0
476	320	320	32	335.6	35	6.6	1.0	1.09375
211	3470	230	23	215.9	23	11.1	0.0662824207493	1.0
531	330	330	33	300.2	34	10.8	1.0	1.0303030303
353	3480	110	9	84.6	10	4.4	0.0316091954023	1.11111111111
472	80	70	7	66.1	10	16.6	0.875	1.42857142857
139	80	70	7	37.8	8	2.9	0.875	1.14285714286
889	80	60	6	30.1	12	6.9	0.75	2.0
226	3470	200	20	239.8	20	19.8	0.0576368876081	1.0
584	80	50	5	25.7	6	5.5	0.625	1.2
201	3480	300	30	278.1	30	20.5	0.0862068965517	1.0
474	450	450	45	523.4	63	6.8	1.0	1.4
433	230	220	22	200.1	22	13.7	0.95652173913	1.0
359	3490	480	48	456.4	48	9.5	0.137535816619	1.0
541	210	210	21	192.7	21	17.6	1.0	1.0
573	160	160	16	142.6	25	7.0	1.0	1.5625
279	80	70	7	54.9	8	9.8	0.875	1.14285714286
320	5250	90	9	208.9	16	89.2	0.0171428571429	1.77777777778
365	3480	940	92	918.0	98	6.3	0.270114942529	1.0652173913
521	1700	1700	170	1661.8	171	3.7	1.0	1.00588235294
309	3480	40	4	21.9	4	4.0	0.0114942528736	1.0
519	80	80	8	49.7	9	3.1	1.0	1.125
314	270	270	27	239.5	27	3.9	1.0	1.0
361	3480	30	3	6.6	3	4.0	0.00862068965517	1.0
524	2700	2700	270	2798.0	274	3.4	1.0	1.01481481481
331	3480	200	20	175.6	20	9.3	0.0574712643678	1.0
510	290	290	29	265.4	30	11.5	1.0	1.03448275862
520	110	110	11	93.6	12	6.5	1.0	1.09090909091
497	80	60	6	37.8	10	3.6	0.75	1.66666666667
710	80	40	4	11.8	5	5.1	0.5	1.25
783	80	20	2	12.6	3	5.6	0.25	1.5
359	3480	30	3	7.9	3	5.2	0.00862068965517	1.0
517	150	150	13	122.1	16	11.8	1.0	1.23076923077
523	220	220	22	113.7	22	5.3	1.0	1.0
462	120	120	12	91.7	13	7.1	1.0	1.08333333333
232	3470	90	9	79.3	10	14.3	0.0259365994236	1.11111111111
538	500	500	50	479.7	51	12.6	1.0	1.02
512	320	320	32	324.5	34	5.9	1.0	1.0625
370	3480	670	67	658.3	67	4.6	0.192528735632	1.0
492	530	530	53	506.2	55	11.4	1.0	1.03773584906
324	3480	310	31	307.1	32	9.5	0.0890804597701	1.03225806452
258	3480	60	6	34.4	6	5.5	0.0172413793103	1.0
806	80	40	4	9.2	5	2.8	0.5	1.25
653	80	50	5	22.2	6	11.4	0.625	1.2
336	350	350	35	322.2	35	6.5	1.0	1.0
210	3480	520	52	500.4	52	12.3	0.149425287356	1.0
217	3480	160	16	155.2	16	12.5	0.0459770114943	1.0
238	3470	50	5	52.9	5	33.1	0.014409221902	1.0
529	820	820	82	791.1	85	9.9	1.0	1.03658536585
510	640	640	41	443.6	50	4.2	1.0	1.21951219512
907	80	30	3	56.3	4	50.4	0.375	1.33333333333
226	3480	290	29	278.5	29	11.4	0.0833333333333	1.0
397	80	80	8	100.0	8	11.1	1.0	1.0
159	80	60	6	26.0	7	3.2	0.75	1.16666666667
210	3480	510	51	550.9	51	25.5	0.146551724138	1.0
655	80	20	2	19.8	3	14.4	0.25	1.5
221	3480	1400	3	9.6	3	8.0	0.402298850575	1.0
508	100	100	10	133.0	12	25.5	1.0	1.2
343	5260	1450	145	1533.5	167	19.8	0.27566539924	1.15172413793
276	3480	90	9	62.2	9	8.5	0.0258620689655	1.0
233	3470	260	26	305.5	32	22.4	0.0749279538905	1.23076923077
508	3490	70	7	41.9	7	5.6	0.0200573065903	1.0
559	90	90	9	59.6	10	11.3	1.0	1.11111111111
502	230	230	23	211.6	24	23.3	1.0	1.04347826087
532	180	180	18	184.5	19	13.9	1.0	1.05555555556
213	3480	160	16	201.0	17	31.5	0.0459770114943	1.0625
351	1900	1180	118	1393.1	135	3.5	0.621052631579	1.14406779661
360	5250	470	47	502.9	47	49.6	0.0895238095238	1.0
394	80	60	6	36.4	6	15.1	0.75	1.0
251	3480	90	9	64.2	9	6.1	0.0258620689655	1.0
504	220	220	22	189.6	23	10.8	1.0	1.04545454545
368	3480	100	10	71.7	10	3.5	0.0287356321839	1.0
539	100	100	10	77.5	10	8.5	1.0	1.0
617	120	120	12	45.7	13	6.4	1.0	1.08333333333
433	80	60	6	40.9	7	12.1	0.75	1.16666666667
269	140	100	10	74.6	10	5.6	0.714285714286	1.0
344	3480	340	34	317.1	34	11.5	0.0977011494253	1.0
442	120	120	12	104.3	13	15.6	1.0	1.08333333333
539	640	640	63	602.3	64	3.9	1.0	1.01587301587
537	90	90	9	68.4	10	9.2	1.0	1.11111111111
477	90	90	9	64.8	12	5.7	1.0	1.33333333333
340	80	70	7	34.0	8	3.9	0.875	1.14285714286
470	280	280	21	101.3	21	6.5	1.0	1.0
503	100	100	10	107.2	11	9.9	1.0	1.1
481	320	320	31	287.0	34	7.2	1.0	1.09677419355
420	100	100	10	86.2	19	3.6	1.0	1.9
769	80	40	4	22.3	4	10.7	0.5	1.0
792	90	90	9	22.1	11	4.0	1.0	1.22222222222
365	3480	220	22	264.9	22	52.3	0.0632183908046	1.0
539	150	150	15	163.0	16	5.5	1.0	1.06666666667
419	90	90	9	52.9	10	3.9	1.0	1.11111111111
1555	80	40	4	141.1	12	7.0	0.5	3.0
958	80	20	2	35.8	5	18.6	0.25	2.5
516	80	80	8	79.2	10	8.4	1.0	1.25
961	80	70	7	24.1	7	11.5	0.875	1.0
543	90	90	6	38.3	7	7.0	1.0	1.16666666667
230	3480	80	8	64.0	8	6.2	0.0229885057471	1.0
245	90	90	9	67.6	21	5.4	1.0	2.33333333333
360	100	50	5	25.6	5	6.3	0.5	1.0
709	90	90	9	64.7	10	10.5	1.0	1.11111111111
1157	80	20	2	24.1	3	9.3	0.25	1.5
559	120	120	12	81.2	13	3.6	1.0	1.08333333333
358	6930	70	7	44.4	7	3.6	0.010101010101	1.0
540	840	840	84	828.1	85	14.0	1.0	1.0119047619
359	3480	60	6	51.3	8	10.1	0.0172413793103	1.33333333333
530	160	160	16	164.3	17	26.8	1.0	1.0625
369	6440	210	21	266.8	21	12.0	0.0326086956522	1.0
226	3480	470	47	510.7	47	9.3	0.135057471264	1.0
525	580	580	58	570.6	67	4.2	1.0	1.15517241379
344	630	630	63	636.2	63	27.7	1.0	1.0
201	3470	210	21	179.6	21	14.3	0.0605187319885	1.0
201	3480	300	30	282.3	30	13.1	0.0862068965517	1.0
202	100	100	10	68.3	12	5.0	1.0	1.2
622	80	60	6	17.2	8	4.2	0.75	1.33333333333
507	230	230	23	202.2	24	4.3	1.0	1.04347826087
369	3480	100	10	80.6	10	11.5	0.0287356321839	1.0
359	3480	100	10	71.5	10	5.4	0.0287356321839	1.0
363	620	90	9	72.1	9	11.5	0.145161290323	1.0
218	3470	440	44	453.8	44	22.6	0.126801152738	1.0
1465	80	20	2	9.3	3	9.3	0.25	1.5
520	380	380	38	375.5	41	8.4	1.0	1.07894736842
463	170	170	17	132.5	18	5.1	1.0	1.05882352941
356	1030	110	11	168.9	11	34.5	0.106796116505	1.0
362	1430	30	3	63.4	3	38.1	0.020979020979	1.0
358	630	90	9	181.5	9	52.6	0.142857142857	1.0
373	3480	120	12	106.5	12	9.6	0.0344827586207	1.0
727	80	70	7	27.2	7	16.2	0.875	1.0
419	140	140	14	124.4	16	10.2	1.0	1.14285714286
225	3470	370	37	526.7	49	16.6	0.106628242075	1.32432432432
368	3480	40	4	16.2	4	8.0	0.0114942528736	1.0
413	170	170	17	205.9	31	18.2	1.0	1.82352941176
247	3490	130	13	60.4	13	8.9	0.0372492836676	1.0
518	150	150	15	131.9	16	5.1	1.0	1.06666666667
228	3480	60	6	125.9	6	34.1	0.0172413793103	1.0
471	80	70	7	47.9	8	7.9	0.875	1.14285714286
499	80	70	7	53.4	8	5.1	0.875	1.14285714286
479	130	130	13	101.3	14	3.1	1.0	1.07692307692
217	80	20	2	5.5	3	3.5	0.25	1.5
792	90	90	9	24.8	11	10.2	1.0	1.22222222222
483	4080	130	13	120.2	13	7.3	0.031862745098	1.0
533	750	750	75	757.9	76	5.0	1.0	1.01333333333
540	200	200	20	199.9	20	15.7	1.0	1.0
531	170	170	17	159.3	18	8.3	1.0	1.05882352941
140	1460	50	5	77.4	10	4.2	0.0342465753425	2.0
512	240	240	24	295.9	24	109.6	1.0	1.0
525	80	70	7	47.8	8	5.5	0.875	1.14285714286
359	3480	30	3	50.6	3	9.8	0.00862068965517	1.0
527	80	70	7	30.8	8	2.9	0.875	1.14285714286
557	80	40	4	21.5	5	7.9	0.5	1.25
485	80	70	7	56.4	13	5.4	0.875	1.85714285714
424	160	160	16	135.3	27	6.2	1.0	1.6875
380	110	110	11	89.0	13	18.1	1.0	1.18181818182
525	130	130	13	106.8	14	5.4	1.0	1.07692307692
524	830	830	83	799.2	84	4.2	1.0	1.01204819277
588	100	100	10	23.5	12	5.3	1.0	1.2
359	1760	780	78	784.8	83	5.1	0.443181818182	1.0641025641
365	3480	390	39	399.8	44	15.2	0.112068965517	1.12820512821
365	3480	220	22	366.2	43	13.0	0.0632183908046	1.95454545455
399	3480	50	5	64.7	5	19.2	0.014367816092	1.0
375	3480	70	7	58.7	7	19.2	0.0201149425287	1.0
448	210	210	14	95.7	15	8.2	1.0	1.07142857143
488	330	330	27	301.5	30	6.1	1.0	1.11111111111
547	80	60	6	15.9	6	8.3	0.75	1.0
359	3490	50	5	34.3	5	6.8	0.0143266475645	1.0
298	3480	190	19	166.0	19	6.9	0.0545977011494	1.0
526	100	100	10	82.4	11	8.3	1.0	1.1
319	210	210	21	182.9	21	3.4	1.0	1.0
540	640	640	64	341.9	66	4.3	1.0	1.03125
528	90	90	9	58.2	10	10.5	1.0	1.11111111111
455	150	150	15	98.1	18	10.4	1.0	1.2
214	80	30	3	8.0	4	4.3	0.375	1.33333333333
506	620	620	11	83.6	18	6.3	1.0	1.63636363636
519	350	350	35	351.3	36	3.4	1.0	1.02857142857
206	80	80	8	87.8	8	41.9	1.0	1.0
463	80	30	3	10.4	4	6.7	0.375	1.33333333333
334	3480	270	27	250.9	27	10.1	0.0775862068966	1.0
504	3540	50	5	102.2	5	48.3	0.0141242937853	1.0
250	90	60	6	33.0	6	3.5	0.666666666667	1.0
529	1150	1150	115	1126.5	116	10.5	1.0	1.00869565217
360	3480	40	4	21.5	4	12.8	0.0114942528736	1.0
362	3480	260	25	485.8	25	13.7	0.0747126436782	1.0
536	180	180	18	153.0	19	13.2	1.0	1.05555555556
178	90	90	9	75.8	9	13.6	1.0	1.0
360	3650	170	17	149.6	17	6.4	0.0465753424658	1.0
365	300	270	27	244.5	27	4.3	0.9	1.0
531	1600	1600	159	1723.4	183	7.6	1.0	1.15094339623
647	410	410	17	110.1	18	6.3	1.0	1.05882352941
464	1460	1460	146	1501.2	245	23.3	1.0	1.67808219178
638	80	20	2	7.2	3	7.2	0.25	1.5
501	130	130	13	109.2	14	13.8	1.0	1.07692307692
351	200	150	15	125.3	15	8.0	0.75	1.0
630	80	60	6	21.6	7	5.0	0.75	1.16666666667
537	80	70	7	107.8	8	16.9	0.875	1.14285714286
423	3490	190	19	162.7	19	5.9	0.054441260745	1.0
332	3490	120	12	95.4	12	6.7	0.0343839541547	1.0
526	220	220	22	196.7	23	10.8	1.0	1.04545454545
614	180	180	18	180.4	31	22.9	1.0	1.72222222222
159	80	60	6	32.4	7	5.8	0.75	1.16666666667
295	3480	190	19	172.1	19	3.8	0.0545977011494	1.0
159	80	60	6	37.7	7	11.6	0.75	1.16666666667
416	180	180	15	141.9	15	27.2	1.0	1.0
324	430	430	43	441.7	74	27.7	1.0	1.72093023256
472	240	240	24	239.4	27	4.3	1.0	1.125
522	110	110	11	111.1	12	13.0	1.0	1.09090909091
617	80	50	5	35.7	6	9.7	0.625	1.2
550	140	140	14	34.7	16	7.9	1.0	1.14285714286
530	300	300	30	264.9	31	5.4	1.0	1.03333333333
308	190	180	18	153.1	18	4.7	0.947368421053	1.0
263	3480	110	11	110.4	11	29.6	0.0316091954023	1.0
218	50	50	5	26.0	5	6.4	1.0	1.0
360	3480	40	4	38.9	8	12.3	0.0114942528736	2.0
362	3480	170	17	158.9	17	12.8	0.0488505747126	1.0
362	3480	150	15	147.2	15	15.6	0.0431034482759	1.0
572	170	170	17	46.1	19	5.8	1.0	1.11764705882
525	250	250	25	233.3	26	12.4	1.0	1.04
534	120	120	12	92.5	13	3.6	1.0	1.08333333333
251	3480	130	13	112.9	13	7.9	0.0373563218391	1.0
325	230	200	17	141.0	22	4.0	0.869565217391	1.29411764706
592	80	50	5	24.0	8	3.7	0.625	1.6
175	80	40	4	90.5	5	21.9	0.5	1.25
541	870	870	83	886.7	99	22.4	1.0	1.19277108434
668	80	50	5	39.3	6	8.9	0.625	1.2
322	6970	110	11	92.7	11	4.5	0.0157819225251	1.0
164	190	190	19	163.1	19	11.3	1.0	1.0
390	580	580	58	637.0	70	7.4	1.0	1.20689655172
358	6850	1930	193	2224.5	193	22.5	0.281751824818	1.0
461	200	200	20	165.1	21	5.3	1.0	1.05
162	270	270	27	245.9	27	14.0	1.0	1.0
519	890	890	89	964.8	90	6.8	1.0	1.01123595506
285	70	70	7	110.7	7	10.3	1.0	1.0
239	3480	30	3	25.0	3	18.1	0.00862068965517	1.0
456	630	630	63	641.3	69	12.7	1.0	1.09523809524
535	80	50	5	53.8	6	20.7	0.625	1.2
354	3480	680	68	697.7	80	11.3	0.195402298851	1.17647058824
383	80	70	7	47.8	8	9.1	0.875	1.14285714286
222	3480	570	57	585.6	57	20.9	0.163793103448	1.0
528	140	140	14	107.0	15	7.6	1.0	1.07142857143
363	210	70	7	42.8	7	3.5	0.333333333333	1.0
519	220	220	20	197.6	21	11.7	1.0	1.05
349	3480	500	50	491.4	50	23.9	0.14367816092	1.0
440	100	100	10	206.6	20	34.9	1.0	2.0
589	80	70	7	15.6	7	6.4	0.875	1.0
362	3480	3220	322	3262.9	322	5.2	0.925287356322	1.0
513	920	920	92	889.0	94	9.6	1.0	1.02173913043
499	1820	650	65	664.6	65	6.9	0.357142857143	1.0
350	750	180	18	155.1	18	6.4	0.24	1.0
338	350	350	35	327.6	35	8.8	1.0	1.0
223	3470	320	32	312.4	32	24.5	0.0922190201729	1.0
356	4120	240	24	296.4	24	21.9	0.0582524271845	1.0
553	1710	1710	171	1848.1	186	7.4	1.0	1.08771929825
827	80	20	2	44.4	3	31.1	0.25	1.5
222	3480	60	6	32.7	6	3.9	0.0172413793103	1.0
366	200	30	3	6.1	3	3.4	0.15	1.0
474	130	130	13	115.2	16	9.2	1.0	1.23076923077
282	3480	50	5	26.2	5	3.5	0.014367816092	1.0
568	200	200	20	212.0	21	24.7	1.0	1.05
214	3470	380	38	378.2	38	34.2	0.109510086455	1.0
359	3240	1870	187	1852.5	187	10.6	0.577160493827	1.0
489	100	100	10	31.0	12	6.3	1.0	1.2
367	210	60	6	61.1	11	4.8	0.285714285714	1.83333333333
522	140	140	14	129.0	15	6.2	1.0	1.07142857143
315	3480	240	24	212.7	24	6.3	0.0689655172414	1.0
509	410	410	6	43.0	6	13.1	1.0	1.0
505	200	200	20	187.8	25	11.1	1.0	1.25
549	130	130	13	49.9	13	12.6	1.0	1.0
531	910	910	91	889.2	92	5.0	1.0	1.01098901099
361	3480	30	3	5.8	3	3.1	0.00862068965517	1.0
639	80	50	5	10.9	5	5.8	0.625	1.0
490	120	120	12	91.7	14	8.2	1.0	1.16666666667
535	660	660	66	629.5	67	7.8	1.0	1.01515151515
343	3480	500	50	475.8	50	11.5	0.14367816092	1.0
549	130	130	13	20.8	13	4.5	1.0	1.0
474	180	180	18	143.3	19	3.2	1.0	1.05555555556
228	3470	80	8	63.0	9	15.3	0.0230547550432	1.125
323	3480	220	20	159.1	27	3.7	0.0632183908046	1.35
368	210	80	8	54.1	8	5.3	0.380952380952	1.0
542	80	60	6	30.3	7	9.9	0.75	1.16666666667
364	3480	40	4	12.7	4	5.2	0.0114942528736	1.0
186	3470	190	19	177.2	19	25.1	0.0547550432277	1.0
677	80	30	3	17.9	4	9.3	0.375	1.33333333333
370	3490	140	14	60.7	14	17.2	0.0401146131805	1.0
568	130	130	13	26.8	13	10.3	1.0	1.0
424	5570	40	4	23.6	4	3.1	0.00718132854578	1.0
351	530	530	53	564.9	68	2.9	1.0	1.28301886792
345	3480	520	52	466.1	56	4.5	0.149425287356	1.07692307692
435	80	50	5	15.0	6	5.7	0.625	1.2
366	3480	230	23	220.4	23	10.8	0.066091954023	1.0
470	200	200	20	41.9	22	6.5	1.0	1.1
1041	80	20	2	5.6	3	3.4	0.25	1.5
525	80	60	6	34.5	7	4.5	0.75	1.16666666667
670	80	70	7	42.2	8	12.4	0.875	1.14285714286
498	390	390	39	359.6	40	7.2	1.0	1.02564102564
644	80	30	3	19.1	4	5.0	0.375	1.33333333333
453	120	120	12	23.3	12	4.6	1.0	1.0
519	110	110	11	72.2	12	3.2	1.0	1.09090909091
599	80	70	7	21.8	9	6.7	0.875	1.28571428571
470	200	200	20	125.9	20	11.8	1.0	1.0
331	260	240	12	76.9	12	4.1	0.923076923077	1.0
774	80	40	4	11.3	5	4.1	0.5	1.25
414	180	30	3	11.2	3	3.9	0.166666666667	1.0
429	190	190	19	146.1	57	8.0	1.0	3.0
358	3480	80	8	140.9	13	14.2	0.0229885057471	1.625
319	3480	180	18	151.0	18	3.4	0.051724137931	1.0
484	120	120	12	84.5	13	6.6	1.0	1.08333333333
498	170	170	17	174.0	18	7.1	1.0	1.05882352941
856	90	90	9	28.7	11	6.0	1.0	1.22222222222
438	90	90	9	30.8	9	11.4	1.0	1.0
375	260	140	14	111.8	14	3.4	0.538461538462	1.0
454	110	110	11	162.5	18	3.3	1.0	1.63636363636
486	190	190	19	203.8	20	28.3	1.0	1.05263157895
212	3470	330	33	409.7	34	28.5	0.0951008645533	1.0303030303
207	3470	300	30	318.0	30	24.5	0.0864553314121	1.0
382	80	20	2	38.4	4	33.6	0.25	2.0
434	80	50	5	16.3	6	6.5	0.625	1.2
355	3480	40	4	17.9	4	9.2	0.0114942528736	1.0
471	200	200	20	119.3	20	6.0	1.0	1.0
523	100	100	10	69.2	11	10.5	1.0	1.1
541	210	210	21	259.4	22	9.2	1.0	1.04761904762
106	80	60	6	28.4	6	2.6	0.75	1.0
479	80	60	6	33.5	8	6.8	0.75	1.33333333333
190	3470	250	25	224.2	25	15.8	0.0720461095101	1.0
201	3470	80	8	48.6	8	12.9	0.0230547550432	1.0
512	1640	1640	164	1657.9	168	20.2	1.0	1.0243902439
532	230	230	23	220.6	28	11.8	1.0	1.21739130435
830	80	70	7	106.4	16	53.5	0.875	2.28571428571
360	3480	270	10	273.9	12	11.5	0.0775862068966	1.2
324	80	60	6	62.2	13	6.8	0.75	2.16666666667
555	1630	1630	12	50.4	13	3.5	1.0	1.08333333333
515	190	190	19	169.4	20	16.0	1.0	1.05263157895
590	80	60	6	29.4	6	5.2	0.75	1.0
529	80	60	6	35.4	7	8.5	0.75	1.16666666667
409	3490	40	4	29.5	4	13.5	0.0114613180516	1.0
535	1110	1110	111	1144.5	112	49.1	1.0	1.00900900901
648	80	40	4	112.5	5	21.9	0.5	1.25
506	80	70	7	41.1	8	4.1	0.875	1.14285714286
548	150	150	15	187.1	23	19.5	1.0	1.53333333333
515	440	440	44	418.6	45	18.7	1.0	1.02272727273
339	3480	350	31	335.1	34	12.3	0.100574712644	1.09677419355
572	80	50	5	50.0	6	12.2	0.625	1.2
293	3480	60	6	50.5	6	12.2	0.0172413793103	1.0
512	80	80	8	77.3	9	3.4	1.0	1.125
710	190	190	6	11.3	7	3.6	1.0	1.16666666667
502	1120	1120	112	1095.0	166	8.0	1.0	1.48214285714
524	180	180	18	207.7	27	3.7	1.0	1.5
523	260	260	26	295.9	36	9.4	1.0	1.38461538462
476	250	250	25	275.2	28	22.2	1.0	1.12
533	310	310	31	287.7	32	8.7	1.0	1.03225806452
583	80	60	6	86.5	10	23.8	0.75	1.66666666667
356	3480	90	9	78.0	9	10.4	0.0258620689655	1.0
323	210	190	19	159.7	19	4.1	0.904761904762	1.0
554	120	120	12	45.2	12	25.4	1.0	1.0
666	80	50	5	24.4	6	6.5	0.625	1.2
445	80	80	8	29.6	8	13.6	1.0	1.0
410	210	80	6	46.7	6	5.5	0.380952380952	1.0
639	100	100	10	82.0	14	4.4	1.0	1.4
503	80	50	5	25.8	6	13.3	0.625	1.2
577	250	250	25	232.0	25	12.1	1.0	1.0
554	1050	1050	105	1066.8	116	23.8	1.0	1.10476190476
520	3540	30	3	60.7	3	50.3	0.00847457627119	1.0
674	80	20	2	134.3	10	17.6	0.25	5.0
520	80	60	6	40.6	8	10.0	0.75	1.33333333333
230	80	40	4	80.8	5	7.5	0.5	1.25
504	160	160	16	126.3	17	10.1	1.0	1.0625
205	450	220	22	196.0	22	7.1	0.488888888889	1.0
524	160	160	16	136.3	17	10.1	1.0	1.0625
521	140	140	13	104.8	14	6.2	1.0	1.07692307692
521	500	500	50	470.0	51	3.3	1.0	1.02
656	80	60	5	22.0	6	3.7	0.75	1.2
543	210	210	21	200.2	21	14.3	1.0	1.0
364	3480	350	35	348.6	35	21.8	0.100574712644	1.0
524	80	80	8	59.4	9	7.0	1.0	1.125
325	3480	420	42	404.5	42	6.3	0.120689655172	1.0
541	150	150	15	162.6	16	6.1	1.0	1.06666666667
385	3480	40	4	14.0	4	4.8	0.0114942528736	1.0
537	570	570	57	545.9	58	13.5	1.0	1.01754385965
363	330	50	5	35.8	5	8.7	0.151515151515	1.0
358	500	500	50	512.6	61	18.3	1.0	1.22
224	3480	180	18	205.3	18	21.6	0.051724137931	1.0
295	120	120	12	93.8	12	4.8	1.0	1.0
460	120	120	12	94.3	13	9.7	1.0	1.08333333333
402	90	80	8	61.1	9	7.7	0.888888888889	1.125
508	280	280	28	228.5	28	11.0	1.0	1.0
817	80	60	6	46.2	13	8.3	0.75	2.16666666667
280	3480	90	9	63.4	9	4.6	0.0258620689655	1.0
378	510	70	7	46.1	7	14.0	0.137254901961	1.0
529	260	260	26	240.2	28	12.0	1.0	1.07692307692
523	80	50	5	28.1	6	8.8	0.625	1.2
530	110	110	11	25.0	13	5.6	1.0	1.18181818182
339	3480	230	23	184.6	29	9.8	0.066091954023	1.26086956522
482	260	260	26	239.2	27	12.4	1.0	1.03846153846
280	1830	1830	183	1943.9	190	7.1	1.0	1.03825136612
572	80	50	5	32.2	6	11.0	0.625	1.2
533	770	770	77	735.6	78	5.1	1.0	1.01298701299
546	200	200	20	202.7	21	23.5	1.0	1.05
369	3540	390	39	428.0	39	48.5	0.110169491525	1.0
280	130	90	9	60.9	9	3.3	0.692307692308	1.0
506	90	90	9	66.8	10	5.1	1.0	1.11111111111
560	80	50	5	18.2	6	6.4	0.625	1.2
530	110	110	11	74.6	12	5.1	1.0	1.09090909091
349	700	120	12	101.2	12	4.3	0.171428571429	1.0
386	3480	50	5	49.6	5	21.4	0.014367816092	1.0
524	380	380	38	367.7	39	8.4	1.0	1.02631578947
393	8700	100	10	104.1	31	6.3	0.0114942528736	3.1
364	3490	490	49	522.1	49	63.4	0.140401146132	1.0
227	310	280	28	260.5	29	8.3	0.903225806452	1.03571428571
357	3480	80	8	72.2	8	14.9	0.0229885057471	1.0
445	3490	190	19	163.0	19	6.8	0.054441260745	1.0
489	80	80	8	57.7	9	9.0	1.0	1.125
458	220	220	22	180.2	23	3.4	1.0	1.04545454545
529	3390	3390	285	3506.0	293	5.2	1.0	1.02807017544
432	110	110	11	77.3	12	8.4	1.0	1.09090909091
512	790	790	78	738.7	78	14.7	1.0	1.0
346	3480	120	12	172.7	35	9.3	0.0344827586207	2.91666666667
544	80	70	7	58.0	8	9.8	0.875	1.14285714286
472	200	200	20	166.9	21	2.8	1.0	1.05
606	80	80	8	62.1	9	11.8	1.0	1.125
521	680	680	68	732.9	77	8.4	1.0	1.13235294118
651	80	70	7	47.5	8	3.4	0.875	1.14285714286
523	150	150	15	134.0	16	9.9	1.0	1.06666666667
362	3480	220	22	196.8	22	7.2	0.0632183908046	1.0
530	160	160	16	35.1	17	5.5	1.0	1.0625
534	100	100	10	139.2	11	6.1	1.0	1.1
179	210	210	20	712.5	21	23.8	1.0	1.05
219	80	30	3	48.5	5	31.6	0.375	1.66666666667
225	3480	400	40	383.5	40	11.8	0.114942528736	1.0
606	80	80	8	46.0	9	5.1	1.0	1.125
351	3480	80	8	109.2	12	3.3	0.0229885057471	1.5
366	910	150	15	120.7	15	3.5	0.164835164835	1.0
490	80	60	6	18.7	8	6.1	0.75	1.33333333333
515	240	240	24	678.3	28	4.2	1.0	1.16666666667
358	80	20	2	29.8	7	16.2	0.25	3.5
377	3480	30	3	7.4	3	4.9	0.00862068965517	1.0
326	270	270	27	241.9	27	3.3	1.0	1.0
222	320	320	32	310.1	32	22.1	1.0	1.0
566	100	100	10	114.0	11	25.0	1.0	1.1
360	640	210	21	191.0	21	9.2	0.328125	1.0
606	80	80	8	42.2	9	4.4	1.0	1.125
225	3470	80	8	96.9	8	16.4	0.0230547550432	1.0
365	8810	360	36	375.5	36	11.2	0.0408626560726	1.0
524	270	270	27	239.1	28	9.1	1.0	1.03703703704
544	590	590	59	692.4	71	11.8	1.0	1.20338983051
278	3480	70	7	53.3	7	4.3	0.0201149425287	1.0
498	290	290	29	305.4	41	6.7	1.0	1.41379310345
531	90	90	9	252.4	10	204.0	1.0	1.11111111111
489	80	80	8	36.4	9	6.5	1.0	1.125
538	80	70	7	79.0	8	45.1	0.875	1.14285714286
708	80	60	6	51.5	10	4.7	0.75	1.66666666667
243	100	90	9	74.6	9	16.3	0.9	1.0
520	330	330	33	294.9	34	6.1	1.0	1.0303030303
368	3480	50	5	23.0	5	3.3	0.014367816092	1.0
378	3480	50	5	51.5	5	22.0	0.014367816092	1.0
471	200	200	20	175.0	21	6.3	1.0	1.05
615	740	740	10	86.7	11	8.0	1.0	1.1
528	1100	1100	110	1069.9	111	10.7	1.0	1.00909090909
355	830	80	8	67.6	8	6.9	0.0963855421687	1.0
394	110	110	11	57.1	11	12.4	1.0	1.0
373	3480	60	6	34.4	6	5.5	0.0172413793103	1.0
127	80	80	8	64.3	12	5.9	1.0	1.5
833	80	50	5	27.5	6	8.3	0.625	1.2
548	150	150	15	201.9	24	4.1	1.0	1.6
456	80	60	6	21.6	7	3.4	0.75	1.16666666667
463	200	200	20	164.3	21	5.9	1.0	1.05
358	2800	540	54	609.1	54	6.1	0.192857142857	1.0
479	160	160	16	334.4	20	16.6	1.0	1.25
476	100	100	10	64.2	11	5.8	1.0	1.1
370	3480	160	14	141.6	14	13.0	0.0459770114943	1.0
